fk_x_invoice_item_hub_id,created_at,fk_s_change_context_id,fk_x_currency_ref_cd,charge_amt,discountable_ind,proration_ind,period_start_at,period_end_at,description,row_hash
...,"2017-03-27 22:51:50.390",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056721838",...
...,"2017-03-27 22:51:50.408",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056967854",...
...,"2017-03-27 22:51:50.430",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056920194",...
...,"2017-03-27 22:51:50.448",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057051521",...
...,"2017-03-27 22:51:50.471",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057029407",...
...,"2017-03-27 22:51:50.491",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057352956",...
...,"2017-03-27 22:51:50.509",...,USD,1762,1,0,NULL,NULL,"USPS label: 9405510200882996956426",...
...,"2017-03-27 22:51:50.528",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057391900",...
...,"2017-03-27 22:51:50.546",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057360326",...
...,"2017-03-27 22:51:50.564",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110897700057496858",...
...,"2017-03-27 22:51:50.583",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828999745001",...
...,"2017-03-27 22:51:50.601",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057497121",...
...,"2017-03-27 22:51:50.619",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057581233",...
...,"2017-03-27 22:51:50.637",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057564496",...
...,"2017-03-27 22:51:50.656",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057670067",...
...,"2017-03-27 22:51:50.678",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057620482",...
...,"2017-03-27 22:51:50.696",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700056485327",...
...,"2017-03-27 22:51:50.714",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056365025",...
...,"2017-03-27 22:51:50.732",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057116435",...
...,"2017-03-27 22:51:50.751",...,USD,949,1,0,NULL,NULL,"USPS label: 9405510200882997483464",...
...,"2017-03-27 22:51:50.769",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110897700057117029",...
...,"2017-03-27 22:51:50.787",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057238809",...
...,"2017-03-27 22:51:50.805",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057333948",...
...,"2017-03-27 22:51:50.824",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057280402",...
...,"2017-03-27 22:51:50.843",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057343213",...
...,"2017-03-27 22:51:50.861",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057377645",...
...,"2017-03-27 22:51:50.879",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057380379",...
...,"2017-03-27 22:51:50.898",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057416092",...
...,"2017-03-27 22:51:50.916",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057414210",...
...,"2017-03-27 22:51:50.936",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057445931",...
...,"2017-03-27 22:51:50.953",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057432092",...
...,"2017-03-27 22:51:50.976",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057455664",...
...,"2017-03-27 22:51:50.997",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057555135",...
...,"2017-03-27 22:51:51.020",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057475150",...
...,"2017-03-27 22:51:51.044",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057609869",...
...,"2017-03-27 22:51:51.063",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057583190",...
...,"2017-03-27 22:51:51.081",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057617536",...
...,"2017-03-27 22:51:51.100",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057616461",...
...,"2017-03-27 22:51:51.119",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057648127",...
...,"2017-03-27 22:51:51.138",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057623056",...
...,"2017-03-27 22:51:51.156",...,USD,1129,1,0,NULL,NULL,"USPS label: 9405510200793977545785",...
...,"2017-03-27 22:51:51.174",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057656030",...
...,"2017-03-27 22:51:51.193",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057690911",...
...,"2017-03-27 22:51:51.211",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057722193",...
...,"2017-03-27 22:51:51.230",...,USD,408,1,0,NULL,NULL,"USPS label: 9400110897700057715904",...
...,"2017-03-27 22:51:51.249",...,USD,420,1,0,NULL,NULL,"USPS label: 9400110897700057726702",...
...,"2017-03-27 22:51:51.722",...,USD,709,1,0,NULL,NULL,"USPS label: 9405510200793966290764",...
...,"2017-03-27 22:51:51.742",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056910492",...
...,"2017-03-27 22:51:56.821",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700056556799",...
...,"2017-03-27 22:51:56.840",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200793965666232",...
...,"2017-03-27 22:51:56.859",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200793969011274",...
...,"2017-03-27 22:51:56.878",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057404624",...
...,"2017-03-27 22:51:56.896",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057103732",...
...,"2017-03-27 22:51:56.914",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110897700057449243",...
...,"2017-03-27 22:51:56.932",...,USD,768,1,0,NULL,NULL,"USPS label: 9405510200881999275916",...
...,"2017-03-27 22:51:56.950",...,USD,1129,1,0,NULL,NULL,"USPS label: 9405510200793975968722",...
...,"2017-03-27 22:51:56.969",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883040381010",...
...,"2017-03-27 22:51:56.987",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057559492",...
...,"2017-03-27 22:51:57.005",...,USD,949,1,0,NULL,NULL,"USPS label: 9405510200829000418396",...
...,"2017-03-27 22:51:57.025",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828001857197",...
...,"2017-03-27 22:51:57.043",...,USD,2966,1,0,NULL,NULL,"USPS label: 9405510200828001068333",...
...,"2017-03-27 22:51:57.061",...,USD,949,1,0,NULL,NULL,"USPS label: 9405510200830137596925",...
...,"2017-03-27 22:51:57.081",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200830137309570",...
...,"2017-03-27 22:51:57.099",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200882991581210",...
...,"2017-03-27 22:51:57.117",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700056534834",...
...,"2017-03-27 22:51:57.136",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057210188",...
...,"2017-03-27 22:51:57.154",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700056973824",...
...,"2017-03-27 22:51:57.174",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200830134249381",...
...,"2017-03-27 22:51:57.198",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057256759",...
...,"2017-03-27 22:51:57.216",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057458924",...
...,"2017-03-27 22:51:57.235",...,USD,1683,1,0,NULL,NULL,"USPS label: 9405510200793975057846",...
...,"2017-03-27 22:51:57.253",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057489607",...
...,"2017-03-27 22:51:57.275",...,USD,709,1,0,NULL,NULL,"USPS label: 9405510200882999573712",...
...,"2017-03-27 22:51:57.294",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828000466901",...
...,"2017-03-27 22:51:57.312",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110897700057498395",...
...,"2017-03-27 22:51:57.331",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828001175048",...
...,"2017-03-27 22:51:57.350",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828001081394",...
...,"2017-03-27 22:51:57.368",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057606875",...
...,"2017-03-27 22:51:57.388",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057620895",...
...,"2017-03-27 22:51:57.407",...,USD,1018,1,0,NULL,NULL,"USPS label: 9405510200793977195799",...
...,"2017-03-27 22:51:57.425",...,USD,709,1,0,NULL,NULL,"USPS label: 9405510200793977477727",...
...,"2017-03-27 22:51:57.443",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057642712",...
...,"2017-03-27 22:51:57.462",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200829001819406",...
...,"2017-03-27 22:51:57.484",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200828002763633",...
...,"2017-03-27 22:51:57.502",...,USD,2604,1,0,NULL,NULL,"USPS label: 9405510200828002103019",...
...,"2017-03-27 22:52:07.248",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110897700056597754",...
...,"2017-03-27 22:52:07.266",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057150576",...
...,"2017-03-27 22:52:07.285",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700056832404",...
...,"2017-03-27 22:52:07.303",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057418225",...
...,"2017-03-27 22:52:07.321",...,USD,1988,1,0,NULL,NULL,"USPS label: 9405510200828999979314",...
...,"2017-03-27 22:52:07.340",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110897700057578608",...
...,"2017-03-27 22:52:07.358",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700054083310",...
...,"2017-03-27 22:52:07.377",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110897700057770903",...
...,"2017-03-27 22:52:07.396",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700055657466",...
...,"2017-03-27 22:52:07.415",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056595385",...
...,"2017-03-27 22:52:07.433",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883032201562",...
...,"2017-03-27 22:52:07.452",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057143899",...
...,"2017-03-27 22:52:07.473",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700056886773",...
...,"2017-03-27 22:52:07.492",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057230650",...
...,"2017-03-27 22:52:07.511",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057363860",...
...,"2017-03-27 22:52:07.530",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057383264",...
...,"2017-03-27 22:52:07.549",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057461160",...
...,"2017-03-27 22:52:07.569",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057410052",...
...,"2017-03-27 22:52:07.587",...,USD,432,1,0,NULL,NULL,"USPS label: 9400110897700057477284",...
...,"2017-03-27 22:52:07.606",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057475143",...
...,"2017-03-27 22:52:07.624",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057545822",...
...,"2017-03-27 22:52:07.642",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057614634",...
...,"2017-03-27 22:52:07.660",...,USD,408,1,0,NULL,NULL,"USPS label: 9400110897700057613651",...
...,"2017-03-27 22:52:07.679",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057662185",...
...,"2017-03-27 22:52:07.698",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057616799",...
...,"2017-03-27 22:52:07.717",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057699556",...
...,"2017-03-27 22:52:07.739",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057712521",...
...,"2017-03-27 22:52:07.757",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057706971",...
...,"2017-03-27 22:52:07.776",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057752459",...
...,"2017-03-27 22:52:07.794",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057790840",...
...,"2017-03-27 22:52:07.812",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057788823",...
...,"2017-03-27 22:52:07.830",...,USD,709,1,0,NULL,NULL,"USPS label: 9405510200793979322278",...
...,"2017-03-27 22:52:07.849",...,USD,715,1,0,NULL,NULL,"USPS label: 9405510200830138873285",...
...,"2017-03-27 22:52:07.868",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057842945",...
...,"2017-03-27 22:52:07.886",...,USD,426,1,0,NULL,NULL,"USPS label: 9400110897700057832144",...
...,"2017-03-27 22:52:07.904",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057859547",...
...,"2017-03-27 22:52:07.923",...,USD,294,1,0,NULL,NULL,"USPS label: 9400110897700057846509",...
...,"2017-03-27 22:52:08.511",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110897700057527347",...
...,"2017-03-27 22:52:12.468",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200793975188687",...
...,"2017-03-27 22:52:12.487",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200882999814389",...
...,"2017-03-27 22:52:12.507",...,USD,2641,1,0,NULL,NULL,"USPS label: 9405510200830138789128",...
...,"2017-03-27 22:52:12.533",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110897700057611299",...
...,"2017-03-27 22:52:12.555",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883044132328",...
...,"2017-03-27 22:52:12.574",...,USD,721,1,0,NULL,NULL,"USPS label: 9405510200882984842687",...
...,"2017-03-27 22:52:12.593",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110897700056731622",...
...,"2017-03-27 22:52:12.611",...,USD,1988,1,0,NULL,NULL,"USPS label: 9405510200830123480375",...
...,"2017-03-27 22:52:12.630",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700057329811",...
