fk_r_billing_engine_ref_cd,x_invoice_item_id,sk_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,fk_s_change_context_id_cr,created_at,updated_at,x_created_at,fk_s_change_context_id_dl,deleted_at
STRIPE,ii_16x68qHiCtHGC78FWaLoFz8G,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:40.973","2017-03-27 22:31:40.976","2015-10-17 18:39:20",NULL,NULL
STRIPE,ii_16x68qHiCtHGC78FS5GbmSlR,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:40.992","2017-03-27 22:31:40.994","2015-10-17 18:39:20",NULL,NULL
STRIPE,ii_16x68qHiCtHGC78FrVcAdyQB,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:41.010","2017-03-27 22:31:41.013","2015-10-17 18:39:20",NULL,NULL
STRIPE,ii_16x68qHiCtHGC78FfZBIkEBv,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:41.028","2017-03-27 22:31:41.031","2015-10-17 18:39:20",NULL,NULL
STRIPE,ii_16x68rHiCtHGC78FkqAMRLbW,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:41.046","2017-03-27 22:31:41.049","2015-10-17 18:39:21",NULL,NULL
STRIPE,ii_16x68rHiCtHGC78FzSL6mOAZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:41.065","2017-03-27 22:31:41.068","2015-10-17 18:39:21",NULL,NULL
STRIPE,ii_16xScSHiCtHGC78FT6fPKG6E,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.549","2017-03-27 22:31:44.551","2015-10-18 18:39:24",NULL,NULL
STRIPE,ii_16xScSHiCtHGC78FfZIDKNP8,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.568","2017-03-27 22:31:44.570","2015-10-18 18:39:24",NULL,NULL
STRIPE,ii_16xScSHiCtHGC78FbOzzuWhv,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.591","2017-03-27 22:31:44.593","2015-10-18 18:39:24",NULL,NULL
STRIPE,ii_16xScTHiCtHGC78FIQgs4aZu,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.649","2017-03-27 22:31:44.651","2015-10-18 18:39:25",NULL,NULL
STRIPE,ii_16xScTHiCtHGC78F050xhBZd,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.668","2017-03-27 22:31:44.670","2015-10-18 18:39:25",NULL,NULL
STRIPE,ii_16xScTHiCtHGC78FJ1LX00II,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.687","2017-03-27 22:31:44.690","2015-10-18 18:39:25",NULL,NULL
STRIPE,ii_16xScUHiCtHGC78FypRNvNmD,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.706","2017-03-27 22:31:44.709","2015-10-18 18:39:26",NULL,NULL
STRIPE,ii_16xScUHiCtHGC78FLwpzHqt8,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.725","2017-03-27 22:31:44.728","2015-10-18 18:39:26",NULL,NULL
STRIPE,ii_16xScUHiCtHGC78F65lipprT,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.744","2017-03-27 22:31:44.747","2015-10-18 18:39:26",NULL,NULL
STRIPE,ii_16xScUHiCtHGC78Fe5vz3KLQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.763","2017-03-27 22:31:44.766","2015-10-18 18:39:26",NULL,NULL
STRIPE,ii_16xScVHiCtHGC78F71vskphs,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.782","2017-03-27 22:31:44.784","2015-10-18 18:39:27",NULL,NULL
STRIPE,ii_16xScVHiCtHGC78FIAhaxb2L,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.800","2017-03-27 22:31:44.803","2015-10-18 18:39:27",NULL,NULL
STRIPE,ii_16xScVHiCtHGC78FT4l2nFZO,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.819","2017-03-27 22:31:44.821","2015-10-18 18:39:27",NULL,NULL
STRIPE,ii_16xScVHiCtHGC78FuB5lHwxF,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.837","2017-03-27 22:31:44.839","2015-10-18 18:39:27",NULL,NULL
STRIPE,ii_16xScWHiCtHGC78FPZaIIbhD,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.856","2017-03-27 22:31:44.858","2015-10-18 18:39:28",NULL,NULL
STRIPE,ii_16xScWHiCtHGC78F61t21bRC,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.878","2017-03-27 22:31:44.880","2015-10-18 18:39:28",NULL,NULL
STRIPE,ii_16xScWHiCtHGC78FNIrHncrf,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:44.896","2017-03-27 22:31:44.898","2015-10-18 18:39:28",NULL,NULL
STRIPE,ii_16xp5wHiCtHGC78FQKexR9Ns,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.737","2017-03-27 22:31:47.740","2015-10-19 18:39:20",NULL,NULL
STRIPE,ii_16xp5xHiCtHGC78F4JETGVf7,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.757","2017-03-27 22:31:47.759","2015-10-19 18:39:21",NULL,NULL
STRIPE,ii_16xp5xHiCtHGC78FMexUpoqo,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.775","2017-03-27 22:31:47.777","2015-10-19 18:39:21",NULL,NULL
STRIPE,ii_16xp5yHiCtHGC78FE9zCvuVd,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.794","2017-03-27 22:31:47.797","2015-10-19 18:39:22",NULL,NULL
STRIPE,ii_16xp5yHiCtHGC78F9SvXQj2A,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.813","2017-03-27 22:31:47.816","2015-10-19 18:39:22",NULL,NULL
STRIPE,ii_16xp5zHiCtHGC78FMuFqMl2d,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:47.832","2017-03-27 22:31:47.834","2015-10-19 18:39:23",NULL,NULL
STRIPE,ii_16yBZOHiCtHGC78FMRHAHRt8,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.388","2017-03-27 22:31:49.391","2015-10-20 18:39:14",NULL,NULL
STRIPE,ii_16yBZPHiCtHGC78FHARyfRUl,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.458","2017-03-27 22:31:49.460","2015-10-20 18:39:15",NULL,NULL
STRIPE,ii_16yBZPHiCtHGC78FgKo89amS,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.476","2017-03-27 22:31:49.479","2015-10-20 18:39:15",NULL,NULL
STRIPE,ii_16yBZPHiCtHGC78FKtEEXbeQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.495","2017-03-27 22:31:49.497","2015-10-20 18:39:15",NULL,NULL
STRIPE,ii_16yBZPHiCtHGC78FJ1NMbsfb,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.514","2017-03-27 22:31:49.516","2015-10-20 18:39:15",NULL,NULL
STRIPE,ii_16yBZQHiCtHGC78FzXNVTWGQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.532","2017-03-27 22:31:49.534","2015-10-20 18:39:16",NULL,NULL
STRIPE,ii_16yBZQHiCtHGC78FohmTtpy5,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.550","2017-03-27 22:31:49.552","2015-10-20 18:39:16",NULL,NULL
STRIPE,ii_16yBZQHiCtHGC78FNrrNmvyn,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.568","2017-03-27 22:31:49.570","2015-10-20 18:39:16",NULL,NULL
STRIPE,ii_16yBZRHiCtHGC78Fk3PhQi7P,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.586","2017-03-27 22:31:49.589","2015-10-20 18:39:17",NULL,NULL
STRIPE,ii_16yBZRHiCtHGC78FPoryiWOk,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.604","2017-03-27 22:31:49.607","2015-10-20 18:39:17",NULL,NULL
STRIPE,ii_16yBZRHiCtHGC78FmLCCdmo0,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.624","2017-03-27 22:31:49.626","2015-10-20 18:39:17",NULL,NULL
STRIPE,ii_16yBZRHiCtHGC78F8ipUr7Xf,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.642","2017-03-27 22:31:49.644","2015-10-20 18:39:17",NULL,NULL
STRIPE,ii_16yBZRHiCtHGC78FG4BBq6gU,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:49.660","2017-03-27 22:31:49.663","2015-10-20 18:39:17",NULL,NULL
STRIPE,ii_16yY36HiCtHGC78FK8cJMPRU,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.099","2017-03-27 22:31:53.102","2015-10-21 18:39:24",NULL,NULL
STRIPE,ii_16yY37HiCtHGC78FQ0kmxPlg,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.168","2017-03-27 22:31:53.170","2015-10-21 18:39:25",NULL,NULL
STRIPE,ii_16yY37HiCtHGC78FdsKeEUAI,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.187","2017-03-27 22:31:53.189","2015-10-21 18:39:25",NULL,NULL
STRIPE,ii_16yY38HiCtHGC78FOVW8uhCx,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.206","2017-03-27 22:31:53.209","2015-10-21 18:39:26",NULL,NULL
STRIPE,ii_16yY38HiCtHGC78FZgac3w1A,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.225","2017-03-27 22:31:53.227","2015-10-21 18:39:26",NULL,NULL
STRIPE,ii_16yY39HiCtHGC78F9AR6rTey,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.243","2017-03-27 22:31:53.246","2015-10-21 18:39:27",NULL,NULL
STRIPE,ii_16yY39HiCtHGC78F8BCjEfno,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.263","2017-03-27 22:31:53.266","2015-10-21 18:39:27",NULL,NULL
STRIPE,ii_16yY39HiCtHGC78FQ8GczQEJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.282","2017-03-27 22:31:53.284","2015-10-21 18:39:27",NULL,NULL
STRIPE,ii_16yY3AHiCtHGC78F6likkssW,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.300","2017-03-27 22:31:53.303","2015-10-21 18:39:28",NULL,NULL
STRIPE,ii_16yY3AHiCtHGC78FylOFB1hi,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.320","2017-03-27 22:31:53.322","2015-10-21 18:39:28",NULL,NULL
STRIPE,ii_16yY3BHiCtHGC78FcqhwFlsX,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.339","2017-03-27 22:31:53.341","2015-10-21 18:39:29",NULL,NULL
STRIPE,ii_16yY3BHiCtHGC78FTVu4mEsp,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.358","2017-03-27 22:31:53.360","2015-10-21 18:39:29",NULL,NULL
STRIPE,ii_16yY3CHiCtHGC78F1R663TrT,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.377","2017-03-27 22:31:53.379","2015-10-21 18:39:30",NULL,NULL
STRIPE,ii_16yY3CHiCtHGC78FFjPVtqw1,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.396","2017-03-27 22:31:53.398","2015-10-21 18:39:30",NULL,NULL
STRIPE,ii_16yY3CHiCtHGC78FDRxUEgyW,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.414","2017-03-27 22:31:53.417","2015-10-21 18:39:30",NULL,NULL
STRIPE,ii_16yY3DHiCtHGC78F4iyfhUk4,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.433","2017-03-27 22:31:53.436","2015-10-21 18:39:31",NULL,NULL
STRIPE,ii_16yY3DHiCtHGC78F5kIEFITL,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:53.452","2017-03-27 22:31:53.455","2015-10-21 18:39:31",NULL,NULL
STRIPE,ii_16yuWJHiCtHGC78FLYaUI3SX,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.463","2017-03-27 22:31:56.465","2015-10-22 18:39:03",NULL,NULL
STRIPE,ii_16yuWJHiCtHGC78FOmcyaKBZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.482","2017-03-27 22:31:56.484","2015-10-22 18:39:03",NULL,NULL
STRIPE,ii_16yuWKHiCtHGC78F5pHM1wuL,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.501","2017-03-27 22:31:56.503","2015-10-22 18:39:04",NULL,NULL
STRIPE,ii_16yuWKHiCtHGC78FY2IS6VOr,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.520","2017-03-27 22:31:56.522","2015-10-22 18:39:04",NULL,NULL
STRIPE,ii_16yuWKHiCtHGC78FMnLtkK3Q,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.539","2017-03-27 22:31:56.541","2015-10-22 18:39:04",NULL,NULL
STRIPE,ii_16yuWKHiCtHGC78FoKyFrtMo,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.558","2017-03-27 22:31:56.560","2015-10-22 18:39:04",NULL,NULL
STRIPE,ii_16yuWLHiCtHGC78F9YiB9kQq,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.577","2017-03-27 22:31:56.579","2015-10-22 18:39:05",NULL,NULL
STRIPE,ii_16yuWLHiCtHGC78FM7DideD1,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.596","2017-03-27 22:31:56.598","2015-10-22 18:39:05",NULL,NULL
STRIPE,ii_16yuWLHiCtHGC78FcdNrH9dC,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.615","2017-03-27 22:31:56.617","2015-10-22 18:39:05",NULL,NULL
STRIPE,ii_16yuWLHiCtHGC78FwHLeKlVn,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.633","2017-03-27 22:31:56.636","2015-10-22 18:39:05",NULL,NULL
STRIPE,ii_16yuWMHiCtHGC78FOyvUSiAs,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.652","2017-03-27 22:31:56.655","2015-10-22 18:39:06",NULL,NULL
STRIPE,ii_16yuWMHiCtHGC78F0CZCM0Ji,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.671","2017-03-27 22:31:56.673","2015-10-22 18:39:06",NULL,NULL
STRIPE,ii_16yuWMHiCtHGC78FMYUyDAo6,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.690","2017-03-27 22:31:56.692","2015-10-22 18:39:06",NULL,NULL
STRIPE,ii_16yuWNHiCtHGC78FNDEeJVS6,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.709","2017-03-27 22:31:56.711","2015-10-22 18:39:07",NULL,NULL
STRIPE,ii_16yuWOHiCtHGC78F6ACYTvP2,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.727","2017-03-27 22:31:56.730","2015-10-22 18:39:08",NULL,NULL
STRIPE,ii_16yuWOHiCtHGC78FYhqjYBAj,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.746","2017-03-27 22:31:56.748","2015-10-22 18:39:08",NULL,NULL
STRIPE,ii_16yuWOHiCtHGC78FvhUQKUXa,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.764","2017-03-27 22:31:56.767","2015-10-22 18:39:08",NULL,NULL
STRIPE,ii_16yuWPHiCtHGC78FqpMypl05,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.783","2017-03-27 22:31:56.785","2015-10-22 18:39:09",NULL,NULL
STRIPE,ii_16yuWQHiCtHGC78FGzxFjDGv,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.802","2017-03-27 22:31:56.804","2015-10-22 18:39:10",NULL,NULL
STRIPE,ii_16yuWQHiCtHGC78FtS5rpJf0,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.820","2017-03-27 22:31:56.822","2015-10-22 18:39:10",NULL,NULL
STRIPE,ii_16yuWQHiCtHGC78Fdb2i6ytN,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.838","2017-03-27 22:31:56.841","2015-10-22 18:39:10",NULL,NULL
STRIPE,ii_16yuWQHiCtHGC78F5SYk4m38,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.857","2017-03-27 22:31:56.859","2015-10-22 18:39:10",NULL,NULL
STRIPE,ii_16yuWRHiCtHGC78FrRPTt0Tm,...,SHIPPING,...,NULL,...,"2017-03-27 22:31:56.875","2017-03-27 22:31:56.878","2015-10-22 18:39:11",NULL,NULL
STRIPE,ii_16zGzuHiCtHGC78FzLyg5Pc2,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.242","2017-03-27 22:32:01.244","2015-10-23 18:39:06",NULL,NULL
STRIPE,ii_16zGzuHiCtHGC78FUmFYaGKv,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.261","2017-03-27 22:32:01.263","2015-10-23 18:39:06",NULL,NULL
STRIPE,ii_16zGzvHiCtHGC78FPbWa6LbR,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.279","2017-03-27 22:32:01.281","2015-10-23 18:39:07",NULL,NULL
STRIPE,ii_16zGzvHiCtHGC78F73DfyVn7,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.298","2017-03-27 22:32:01.301","2015-10-23 18:39:07",NULL,NULL
STRIPE,ii_16zGzvHiCtHGC78F7Q32aBfK,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.317","2017-03-27 22:32:01.320","2015-10-23 18:39:07",NULL,NULL
STRIPE,ii_16zGzwHiCtHGC78Fvq5cBv8o,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.336","2017-03-27 22:32:01.338","2015-10-23 18:39:08",NULL,NULL
STRIPE,ii_16zGzxHiCtHGC78FXP4x08mC,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.354","2017-03-27 22:32:01.356","2015-10-23 18:39:09",NULL,NULL
STRIPE,ii_16zGzxHiCtHGC78FqEqsMEfb,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.374","2017-03-27 22:32:01.376","2015-10-23 18:39:09",NULL,NULL
STRIPE,ii_16zGzyHiCtHGC78FD1Q44y4M,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.393","2017-03-27 22:32:01.396","2015-10-23 18:39:10",NULL,NULL
STRIPE,ii_16zGzyHiCtHGC78FBmiE1aLE,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.413","2017-03-27 22:32:01.415","2015-10-23 18:39:10",NULL,NULL
STRIPE,ii_16zGzyHiCtHGC78FuLemjF9U,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.433","2017-03-27 22:32:01.435","2015-10-23 18:39:10",NULL,NULL
STRIPE,ii_16zGzzHiCtHGC78FYjc07FUS,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.452","2017-03-27 22:32:01.454","2015-10-23 18:39:11",NULL,NULL
STRIPE,ii_16zGzzHiCtHGC78FVvHcOa81,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.471","2017-03-27 22:32:01.474","2015-10-23 18:39:11",NULL,NULL
STRIPE,ii_16zH00HiCtHGC78FBcgPByCH,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.491","2017-03-27 22:32:01.493","2015-10-23 18:39:12",NULL,NULL
STRIPE,ii_16zH01HiCtHGC78FnrsHvmaW,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.510","2017-03-27 22:32:01.513","2015-10-23 18:39:13",NULL,NULL
STRIPE,ii_16zH01HiCtHGC78Ft2HySmRG,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.530","2017-03-27 22:32:01.532","2015-10-23 18:39:13",NULL,NULL
STRIPE,ii_16zH02HiCtHGC78FiYQ2BrLM,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.548","2017-03-27 22:32:01.551","2015-10-23 18:39:14",NULL,NULL
STRIPE,ii_16zH02HiCtHGC78FXOWdCW9s,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.567","2017-03-27 22:32:01.569","2015-10-23 18:39:14",NULL,NULL
STRIPE,ii_16zH02HiCtHGC78FN2t27O7d,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.586","2017-03-27 22:32:01.589","2015-10-23 18:39:14",NULL,NULL
STRIPE,ii_16zH03HiCtHGC78FWWuE7xx7,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:01.605","2017-03-27 22:32:01.607","2015-10-23 18:39:15",NULL,NULL
STRIPE,ii_16zdTYHiCtHGC78FVTj7SAKT,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.477","2017-03-27 22:32:06.480","2015-10-24 18:39:12",NULL,NULL
STRIPE,ii_16zdTYHiCtHGC78FL1ju0jC7,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.496","2017-03-27 22:32:06.498","2015-10-24 18:39:12",NULL,NULL
STRIPE,ii_16zdTZHiCtHGC78FZ5cXIaq4,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.514","2017-03-27 22:32:06.517","2015-10-24 18:39:13",NULL,NULL
STRIPE,ii_16zdTZHiCtHGC78FGdUrh3lv,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.533","2017-03-27 22:32:06.535","2015-10-24 18:39:13",NULL,NULL
STRIPE,ii_16zdTZHiCtHGC78FWfFZXYiF,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.558","2017-03-27 22:32:06.560","2015-10-24 18:39:13",NULL,NULL
STRIPE,ii_16zdTaHiCtHGC78FADThXh6a,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.576","2017-03-27 22:32:06.579","2015-10-24 18:39:14",NULL,NULL
STRIPE,ii_16zdTaHiCtHGC78FD2pmBeGr,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.595","2017-03-27 22:32:06.597","2015-10-24 18:39:14",NULL,NULL
STRIPE,ii_16zdTaHiCtHGC78Fh529cztk,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.614","2017-03-27 22:32:06.616","2015-10-24 18:39:14",NULL,NULL
STRIPE,ii_16zdTbHiCtHGC78FNldUH9c8,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.633","2017-03-27 22:32:06.635","2015-10-24 18:39:15",NULL,NULL
STRIPE,ii_16zdTbHiCtHGC78FXkoADtXq,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.651","2017-03-27 22:32:06.653","2015-10-24 18:39:15",NULL,NULL
STRIPE,ii_16zdTbHiCtHGC78FhWrkOMjL,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.669","2017-03-27 22:32:06.672","2015-10-24 18:39:15",NULL,NULL
STRIPE,ii_16zdTbHiCtHGC78FGFHclRuV,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.688","2017-03-27 22:32:06.690","2015-10-24 18:39:15",NULL,NULL
STRIPE,ii_16zdTcHiCtHGC78F1nFunSdl,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.706","2017-03-27 22:32:06.709","2015-10-24 18:39:16",NULL,NULL
STRIPE,ii_16zdTcHiCtHGC78FrG7KEksH,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.724","2017-03-27 22:32:06.727","2015-10-24 18:39:16",NULL,NULL
STRIPE,ii_16zdTcHiCtHGC78FKGwOb3Au,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.743","2017-03-27 22:32:06.745","2015-10-24 18:39:16",NULL,NULL
STRIPE,ii_16zdTcHiCtHGC78FBUexFviI,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.761","2017-03-27 22:32:06.764","2015-10-24 18:39:16",NULL,NULL
STRIPE,ii_16zdTdHiCtHGC78F6shbRkNn,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.779","2017-03-27 22:32:06.782","2015-10-24 18:39:17",NULL,NULL
STRIPE,ii_16zdTcHiCtHGC78Fzr49RkXn,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.797","2017-03-27 22:32:06.800","2015-10-24 18:39:16",NULL,NULL
STRIPE,ii_16zdTeHiCtHGC78Fd8PjzavK,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.816","2017-03-27 22:32:06.818","2015-10-24 18:39:18",NULL,NULL
STRIPE,ii_16zdTeHiCtHGC78F42PTVLHC,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:06.835","2017-03-27 22:32:06.837","2015-10-24 18:39:18",NULL,NULL
STRIPE,in_16zz2AHiCtHGC78FgZJvoTzH-0,...,PRIMARY,...,...,...,"2017-03-27 22:32:09.906","2017-03-27 22:32:09.911","2015-10-25 17:40:22",NULL,NULL
STRIPE,ii_16zzwwHiCtHGC78F7sVpMZFy,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.126","2017-03-27 22:32:10.128","2015-10-25 18:39:02",NULL,NULL
STRIPE,ii_16zzwwHiCtHGC78F5mBa94LT,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.146","2017-03-27 22:32:10.149","2015-10-25 18:39:02",NULL,NULL
STRIPE,ii_16zzwxHiCtHGC78FszdkovlK,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.165","2017-03-27 22:32:10.167","2015-10-25 18:39:03",NULL,NULL
STRIPE,ii_16zzwxHiCtHGC78FfPHTokEb,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.183","2017-03-27 22:32:10.185","2015-10-25 18:39:03",NULL,NULL
STRIPE,ii_16zzwyHiCtHGC78Fk0KzsbzR,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.203","2017-03-27 22:32:10.205","2015-10-25 18:39:04",NULL,NULL
STRIPE,ii_16zzwyHiCtHGC78Fl37icQYH,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.221","2017-03-27 22:32:10.224","2015-10-25 18:39:04",NULL,NULL
STRIPE,ii_16zzwxHiCtHGC78FFblp2ICs,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.240","2017-03-27 22:32:10.242","2015-10-25 18:39:03",NULL,NULL
STRIPE,ii_16zzwzHiCtHGC78Fol5VRSaK,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.259","2017-03-27 22:32:10.261","2015-10-25 18:39:05",NULL,NULL
STRIPE,ii_16zzwzHiCtHGC78FaTwK9yid,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.277","2017-03-27 22:32:10.280","2015-10-25 18:39:05",NULL,NULL
STRIPE,ii_16zzwzHiCtHGC78FoOTabE3x,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.297","2017-03-27 22:32:10.299","2015-10-25 18:39:05",NULL,NULL
STRIPE,ii_16zzx0HiCtHGC78FDpNFTONC,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.316","2017-03-27 22:32:10.318","2015-10-25 18:39:06",NULL,NULL
STRIPE,ii_16zzx1HiCtHGC78Fadza4fuW,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.335","2017-03-27 22:32:10.337","2015-10-25 18:39:07",NULL,NULL
STRIPE,ii_16zzx1HiCtHGC78FlrbEWRhm,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.353","2017-03-27 22:32:10.356","2015-10-25 18:39:07",NULL,NULL
STRIPE,ii_16zzx1HiCtHGC78F2P8ensUy,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.372","2017-03-27 22:32:10.374","2015-10-25 18:39:07",NULL,NULL
STRIPE,ii_16zzx2HiCtHGC78FmX6hI2ip,...,SHIPPING,...,NULL,...,"2017-03-27 22:32:10.390","2017-03-27 22:32:10.393","2015-10-25 18:39:08",NULL,NULL
